,Rank2016,District,City,RegionName,County,Score2016,Score2015,Rank2015,SchoolDiggerRating,sold_15,sold_16,list_15,list_16,one_15,one_16,two_15,two_16,thre_15,thre_16,four_15,four_16,five_15,five_16,cond_15,cond_16,trip_15,trip_16,sfr_15,sfr_16
0,1.0,Saratoga Union Elementary,Saratoga,95070,Santa Clara,0.9915045,0.9900003,4,5.0,2001937.5,2091750.0,2503482.2,2419874.95833,,,,,,,,,,,,,,,2658684.4,2537528.45833
1,2.0,Montecito Union Elementary,Santa Barbara,93108,Santa Barbara,0.9914605,0.9850907,10,5.0,2514521.15385,1987655.35443,3972500.0,3940833.33333,,,,,,,4614363.63636,4678875.0,,,,,,,4293208.33333,4497958.33333
2,17.0,Cold Spring Elementary,Santa Barbara,93108,Santa Barbara,0.972069,0.9723369,17,5.0,2514521.15385,1987655.35443,3972500.0,3940833.33333,,,,,,,4614363.63636,4678875.0,,,,,,,4293208.33333,4497958.33333
3,3.0,Orinda Union Elementary,Orinda,94563,Contra Costa,0.9889783,0.9927674,2,5.0,1316174.20814,1413999.19118,,,,,,,,,,,,,,,,,,1604954.54545
4,4.0,La Canada Unified,La Canada,91011,Los Angeles,0.9885594,0.9826217,13,5.0,1502341.4512,1553153.84616,1750825.0,1864333.20833,,,,,,,,,,,,,,,1762416.66667,1888706.125
5,5.0,Hillsborough City Elementary,Hillsborough,94010,San Mateo,0.9883784,0.9891496,5,5.0,2083155.0,1660428.35597,2691166.0,2912699.0,,,,,,,,,,,,,,,2875833.33333,3148741.58333
6,40.0,Burlingame Elementary,Burlingame,94010,San Mateo,0.9336309,0.9313361,38,5.0,2083155.0,1660428.35597,2691166.0,2912699.0,,,,,,,,,,,,,,,2875833.33333,3148741.58333
7,6.0,San Marino Unified,San Marino,91108,Los Angeles,0.9864299,0.9869699,9,5.0,2230000.0,2185566.66667,2568500.0,2668441.66667,,,,,,,,,,,,,,,2568500.0,2668441.66667
8,7.0,Moraga Elementary,Moraga,94556,Contra Costa,0.9845894,0.9875951,8,5.0,1024648.52941,982869.4853,,,,,,,,,,,,,,,,,,
9,8.0,Reed Union Elementary,Tiburon,94920,Marin,0.9837682,0.9844041,12,5.0,1946907.99397,1780343.13727,,,,,,,,,,,,,,,,,,3486090.90909
10,10.0,Rancho Santa Fe Elementary,Rancho Santa Fe,92067,San Diego,0.9811738,0.9816401,15,5.0,,2487941.17645,3212666.58333,3123375.0,,,,,,,2620291.66667,2767569.33333,3789583.33333,4070458.33333,,,,,3276250.0,3161365.66667
11,11.0,Los Gatos-Saratoga Joint Union High,Los Gatos,95030,Santa Clara,0.9801859,0.9614807,23,5.0,2122385.7466,2725056.37253,,2799577.27273,,,,,,,,,,,,,,,,2880950.0
12,12.0,Ballard Elementary,Solvang,93463,Santa Barbara,0.9793631,0.9712592,18,5.0,,,806552.083333,820302.083333,,,,,811400.0,811928.75,,,,,,,,,868125.0,885991.666667
13,237.0,Solvang Elementary,Solvang,93463,Santa Barbara,0.6821405,0.6442322,281,4.0,,,806552.083333,820302.083333,,,,,811400.0,811928.75,,,,,,,,,868125.0,885991.666667
14,13.0,Los Altos Elementary,Los Altos,94024,Santa Clara,0.9789364,0.9888146,7,5.0,2617799.92458,2858316.17648,,,,,,,,,,,,,,,,,,
15,14.0,Portola Valley Elementary,Portola Valley,94028,San Mateo,0.9752498,0.9943593,1,5.0,,,,,,,,,,,,,,,,,,,,
16,15.0,Woodside Elementary,Woodside,94062,San Mateo,0.974103,0.9888319,6,5.0,1676000.0,1825375.0,2136875.0,1895208.33333,,,,,,,,,,,,,,,,
17,282.0,Sequoia Union High,Redwood City,94062,San Mateo,0.628809,0.6272421,295,3.0,1676000.0,1825375.0,2136875.0,1895208.33333,,,,,,,,,,,,,,,,
18,16.0,Mill Valley Elementary,Mill Valley,94941,Marin,0.972717,0.9660981,21,5.0,1316365.90909,1312791.66667,,,,,,,,,,,,,,,,,1490791.45833,1662291.66667
19,18.0,Del Mar Union Elementary,San Diego,92130,San Diego,0.971513,0.9850907,10,5.0,921770.833333,951416.666667,1005992.0,1079252.08333,,,,,755305.833333,799469.791667,1157028.125,1142037.5,1616002.125,1611780.16667,534562.333333,559229.125,,,1289755.16667,1294724.95833
20,19.0,Menlo Park City Elementary,Atherton,94027,San Mateo,0.9690795,0.9819957,14,5.0,,,,,,,,,,,,,,,,,,,,
21,20.0,Lafayette Elementary,Lafayette,94549,Contra Costa,0.9688717,0.9651968,22,5.0,1265788.25585,1408965.44118,,,,,,,,,,,,,,,,,,
22,105.0,Acalanes Union High,Lafayette,94549,Contra Costa,0.8172211,0.8790395,72,4.0,1265788.25585,1408965.44118,,,,,,,,,,,,,,,,,,
23,21.0,Las Lomitas Elementary,Menlo Park,94025,San Mateo,0.9687183,0.9907332,3,5.0,1735275.0,1772433.33333,,,,,,,,,,,,,,,,,,
24,22.0,Manhattan Beach Unified,Manhattan Beach,90266,Los Angeles,0.9670324,0.9706413,19,5.0,2068459.09091,2171500.0,2389537.5,2547416.5,,,,,,,2838300.0,3066458.33333,,,,,,,2577350.0,2703120.83333
25,23.0,Happy Valley Elementary,Santa Cruz,95065,Santa Cruz,0.9654865,0.9173702,45,5.0,,,,,,,,,,,,,,,,,,,,
26,24.0,Cupertino Union,Cupertino,95014,Santa Clara,0.9654645,0.9676276,20,5.0,1644780.83094,1716126.69684,1594706.16667,1666282.79167,,,,,,,,,,,,,,,1786110.83333,1883204.16667
27,26.0,South Pasadena Unified,South Pasadena,91030,Los Angeles,0.9630546,0.9594887,24,5.0,866718.13725,944156.862733,957330.0,1002083.33333,,,,,,,,,,,,,,,1233050.0,1240375.0
28,27.0,Palo Alto Unified,Palo Alto,94306,Santa Clara,0.9619218,0.9725919,16,5.0,2162352.94117,2202977.94117,,,,,,,,,,,,,,,,,,
29,28.0,Kentfield Elementary,Kentfield,94904,Marin,0.9588679,0.9573632,28,5.0,1483889.21568,1403076.9231,,,,,,,,,,,,,,,,,,
30,29.0,Laguna Beach Unified,Laguna Beach,92651,Orange,0.9525247,0.9478634,31,5.0,1772450.0,1775900.0,2380500.0,2319541.625,,,1626888.8,1468499.95833,2397500.0,2480854.16667,,,,,,,,,2517083.33333,2460197.0
31,30.0,Los Alamitos Unified,Los Alamitos,90720,Orange,0.9519215,0.9293078,40,5.0,863848.7395,870705.882367,897012.5,939651.041667,,,,,,,,,,,,,,,919520.833333,976079.166667
32,31.0,Fremont Union High,Sunnyvale,94087,Santa Clara,0.9476516,0.9444722,33,5.0,1502436.3225,1558375.0,,,,,,,,,,,,,,,,,,
33,,North County Regional Occupational Center/Program (Roc/P),Sunnyvale,94087,Santa Clara,(n/a),(n/a),(n/a),,1502436.3225,1558375.0,,,,,,,,,,,,,,,,,,
34,,Santa Clara County ROP,Sunnyvale,94087,Santa Clara,(n/a),(n/a),(n/a),,1502436.3225,1558375.0,,,,,,,,,,,,,,,,,,
35,32.0,Los Gatos Union Elementary,Los Gatos,95032,Santa Clara,0.9438985,0.9275569,43,5.0,1420042.89216,1508341.17648,,,,,,,,,,,,,,,,,,
36,33.0,Union Elementary,San Jose,95124,Santa Clara,0.9437297,0.9453652,32,5.0,962500.0,1041250.0,919064.666667,1008820.16667,,,,,,,,,,,,,,,939947.375,1070650.16667
37,121.0,Cambrian,San Jose,95124,Santa Clara,0.7924477,0.8331329,96,4.0,962500.0,1041250.0,919064.666667,1008820.16667,,,,,,,,,,,,,,,939947.375,1070650.16667
38,125.0,Campbell Union High,San Jose,95124,Santa Clara,0.7862035,0.7572119,156,4.0,962500.0,1041250.0,919064.666667,1008820.16667,,,,,,,,,,,,,,,939947.375,1070650.16667
39,34.0,Lakeside Joint,Los Gatos,95033,Santa Clara,0.9400462,0.9592239,25,5.0,,,950145.833333,1091870.33333,,,,,,,,,,,,,,,950145.833333,1091870.33333
40,39.0,Loma Prieta Joint Union Elementary,Los Gatos,95033,Santa Cruz,0.9377319,0.9101828,49,5.0,,,950145.833333,1091870.33333,,,,,,,,,,,,,,,950145.833333,1091870.33333
41,35.0,Belmont-Redwood Shores Elementary,Belmont,94002,San Mateo,0.9399066,0.9285997,41,5.0,1380345.58823,1474117.64705,,,,,,,,,,,,,,,,,,
42,36.0,Arcadia Unified,Arcadia,91006,Los Angeles,0.9396632,0.9017783,54,5.0,890331.730775,989991.17648,1192745.33333,1288949.0,,,,,1012083.33333,1025324.0,,,,,,,,,1392616.58333,1520958.33333
43,37.0,Latrobe,Shingle Springs,95682,El Dorado,0.9394238,0.942788,34,5.0,376722.151373,378875.0,420672.590909,424120.416667,,,,,401097.545455,420604.166667,512052.041667,558978.583333,,,,,,,426854.5,431295.708333
44,38.0,Mountain Elementary,Soquel,95073,Santa Cruz,0.9391567,0.9527573,30,5.0,,,,,,,,,,,,,,,,,,,,
45,260.0,Santa Cruz City Elementary,Soquel,95073,Santa Cruz,0.6510852,0.6866804,231,4.0,,,,,,,,,,,,,,,,,,,,
46,269.0,Santa Cruz City High,Soquel,95073,Santa Cruz,0.6431253,0.6752685,244,3.0,,,,,,,,,,,,,,,,,,,,
47,41.0,Albany City Unified,Albany,94706,Alameda,0.930941,0.9198609,44,5.0,652422.268914,715000.0,,,,,,,,,,,,,,,,,,
48,42.0,San Carlos Elementary,San Carlos,94070,San Mateo,0.9306808,0.9393153,36,5.0,1393870.52654,1494200.0,1359808.0,1430240.66667,,,,,,,,,,,,,,,1484041.66667,1607526.20833
49,43.0,San Ramon Valley Unified,Danville,94526,Contra Costa,0.9304323,0.9322561,37,5.0,957625.0,1060166.66667,1049467.33333,1121358.33333,,,,,,,,,,,,,,,1081770.625,1156761.83333
50,44.0,Dixie Elementary,San Rafael,94903,Marin,0.9256992,0.9170202,46,5.0,710954.166667,742130.0,756708.333333,791993.75,,,,,,,,,,,,557447.727273,,,,
51,450.0,San Rafael City Elementary,San Rafael,94903,Marin,0.5038984,0.5309863,422,2.0,710954.166667,742130.0,756708.333333,791993.75,,,,,,,,,,,,557447.727273,,,,
52,474.0,San Rafael City High,San Rafael,94903,Marin,0.4908675,0.5054193,459,2.0,710954.166667,742130.0,756708.333333,791993.75,,,,,,,,,,,,557447.727273,,,,
53,,Marin County ROP,San Rafael,94903,Marin,(n/a),(n/a),(n/a),,710954.166667,742130.0,756708.333333,791993.75,,,,,,,,,,,,557447.727273,,,,
54,45.0,Pleasanton Unified,Pleasanton,94566,Alameda,0.9227313,0.9116632,48,5.0,994350.5759,1032100.0,1159349.25,1068582.33333,,,,,,,1342655.0,1150699.0,,,,,,,1234994.44444,1165995.33333
55,46.0,Piedmont City Unified,Piedmont,94611,Alameda,0.9198096,0.8904185,67,5.0,922450.0,966936.312225,841583.333333,914083.333333,,,,,,,,,,,,,,,897041.666667,990999.583333
56,47.0,Irvine Unified,Irvine,92604,Orange,0.9190751,0.9278557,42,5.0,659860.448373,728625.0,720888.65,736153.125,,,,,676684.55,701310.833333,,,,,558145.833333,626685.75,,,773245.454545,792649.5
57,48.0,Palos Verdes Peninsula Unified,Palos Verdes Estates,90274,Los Angeles,0.912875,0.9147183,47,5.0,1488254.01069,1463525.0,1835206.25,2089875.0,,,,,1577550.0,1609416.58333,2025539.58333,2331079.16667,,,,,,,2011908.33333,2272899.875
58,50.0,Ross Valley Elementary,San Anselmo,94960,Marin,0.9118905,0.9296929,39,5.0,994428.9916,1049058.82355,,,,,,,,,,,,,,,,,,
59,51.0,Clay Joint Elementary,Kingsburg,93631,Fresno,0.9111536,0.9412284,35,5.0,244138.273,217183.2353,292266.666667,310833.333333,,,,,,,,,,,,,,,291650.0,303691.666667
60,384.0,Kingsburg Joint Union High,Kingsburg,93631,Fresno,0.5472113,0.4614807,509,3.0,244138.273,217183.2353,292266.666667,310833.333333,,,,,,,,,,,,,,,291650.0,303691.666667
61,627.0,Kings River Union Elementary,Kingsburg,93631,Tulare,0.3804849,0.2811761,713,1.0,244138.273,217183.2353,292266.666667,310833.333333,,,,,,,,,,,,,,,291650.0,303691.666667
62,,Kingsburg Elementary Charter,Kingsburg,93631,Fresno,(n/a),(n/a),(n/a),,244138.273,217183.2353,292266.666667,310833.333333,,,,,,,,,,,,,,,291650.0,303691.666667
63,52.0,Walnut Creek Elementary,Walnut Creek,94596,Contra Costa,0.9108748,0.9079651,50,5.0,721057.35294,797258.82352,,,,,,,,,,,,,,,,,,
64,53.0,Beverly Hills Unified,Beverly Hills,90212,Los Angeles,0.9108012,0.8977617,60,5.0,,,,,,,,,,,,,,,,,,,,
65,54.0,Clear Creek Elementary,Grass Valley,95949,Nevada,0.9106181,0.8837157,71,5.0,348911.764708,346650.0,414166.666667,450743.666667,,,,,389981.25,428300.0,,,,,,,,,416404.166667,450666.583333
66,167.0,Pleasant Ridge Union Elementary,Grass Valley,95949,Nevada,0.735626,0.7840867,130,4.0,348911.764708,346650.0,414166.666667,450743.666667,,,,,389981.25,428300.0,,,,,,,,,416404.166667,450666.583333
67,55.0,Cardiff Elementary,Cardiff By The Sea,92007,San Diego,0.9105141,0.8999461,57,5.0,1120000.0,1100000.0,,1441313.63636,,,,,,,,,,,,,,,,
68,56.0,Encinitas Union Elementary,Encinitas,92024,San Diego,0.9088734,0.9069117,52,5.0,816104.166667,855004.166667,1128165.0,1263540.83333,,,,,,916991.818182,1384945.83333,1424737.5,1587395.875,1736833.0,,,,,1307075.41667,1415637.5
69,59.0,San Dieguito Union High,Encinitas,92024,San Diego,0.902885,0.8940465,64,5.0,816104.166667,855004.166667,1128165.0,1263540.83333,,,,,,916991.818182,1384945.83333,1424737.5,1587395.875,1736833.0,,,,,1307075.41667,1415637.5
70,57.0,Fountain Valley Elementary,Fountain Valley,92708,Orange,0.9053263,0.8992706,58,5.0,650837.5,678408.333333,684891.666667,713033.333333,,,,,599649.5,621808.333333,732908.333333,753816.666667,,,,,,,704353.166667,724520.708333
71,58.0,Gravenstein Union Elementary,Sebastopol,95472,Sonoma,0.9039717,0.9015696,56,5.0,681119.607844,730283.43892,753666.666667,841958.333333,,,,,,,,,,,,,,,777331.25,850708.333333
72,114.0,Twin Hills Union Elementary,Sebastopol,95472,Sonoma,0.8087694,0.7871959,127,4.0,681119.607844,730283.43892,753666.666667,841958.333333,,,,,,,,,,,,,,,777331.25,850708.333333
73,230.0,West Sonoma County Union High,Sebastopol,95472,Sonoma,0.6950424,0.6539936,273,4.0,681119.607844,730283.43892,753666.666667,841958.333333,,,,,,,,,,,,,,,777331.25,850708.333333
74,296.0,Sebastopol Union Elementary,Sebastopol,95472,Sonoma,0.6116072,0.6426585,283,3.0,681119.607844,730283.43892,753666.666667,841958.333333,,,,,,,,,,,,,,,777331.25,850708.333333
75,60.0,Coronado Unified,Coronado,92118,San Diego,0.8994058,0.8983425,59,5.0,1410991.37443,1406568.87255,1892666.58333,1851291.66667,,,,1319083.33333,1758541.66667,1781458.33333,2831966.66667,2734916.66667,,,1140880.0,1161250.0,,,2706666.66667,2469791.66667
76,62.0,Santa Ynez Valley Union High,Santa Ynez,93460,Santa Barbara,0.896771,0.5110055,455,5.0,,,1736444.44444,1462166.625,,,,,,,,,,,,,,,1744222.22222,1462166.625
77,263.0,College Elementary,Santa Ynez,93460,Santa Barbara,0.6466879,0.5983033,325,3.0,,,1736444.44444,1462166.625,,,,,,,,,,,,,,,1744222.22222,1462166.625
78,64.0,Poway Unified,San Diego,92128,San Diego,0.8956829,0.8919746,66,5.0,499854.166667,478000.0,512416.666667,537604.166667,,,362403.625,418341.666667,599152.875,625968.375,,,,,368866.666667,416150.0,,,677778.75,702466.125
79,65.0,Larkspur-Corte Madera,Larkspur,94939,Marin,0.8931338,0.9542175,29,5.0,1400000.0,,,,,,,,,,,,,,,,,,,
80,66.0,Carmel Unified,Carmel,93923,Monterey,0.8833632,0.958408,26,5.0,966108.021391,1026000.0,,1653090.90909,,,818000.0,886954.166667,1542749.95833,1794760.66667,,,,,,727000.0,,,1851166.66667,2028583.33333
81,67.0,Grant Elementary,Redding,96001,Shasta,0.8819717,0.9017574,55,5.0,231687.5,227366.666667,274500.0,267720.833333,,,,,258398.75,263102.083333,395450.0,358337.5,,,,,,,274487.5,269050.0
82,322.0,Shasta Union High,Redding,96001,Shasta,0.5901988,0.5852088,354,3.0,231687.5,227366.666667,274500.0,267720.833333,,,,,258398.75,263102.083333,395450.0,358337.5,,,,,,,274487.5,269050.0
83,453.0,Redding Elementary,Redding,96001,Shasta,0.5002607,0.5182378,442,2.0,231687.5,227366.666667,274500.0,267720.833333,,,,,258398.75,263102.083333,395450.0,358337.5,,,,,,,274487.5,269050.0
84,,Shasta County Office Of Education,Redding,96001,Shasta,(n/a),(n/a),(n/a),,231687.5,227366.666667,274500.0,267720.833333,,,,,258398.75,263102.083333,395450.0,358337.5,,,,,,,274487.5,269050.0
85,,Shasta-Trinity ROP,Redding,96001,Shasta,(n/a),(n/a),(n/a),,231687.5,227366.666667,274500.0,267720.833333,,,,,258398.75,263102.083333,395450.0,358337.5,,,,,,,274487.5,269050.0
86,68.0,Huntington Beach City Elementary,Huntington Beach,92646,Orange,0.8815072,0.8886699,68,5.0,573241.666667,647625.0,678908.25,669887.5,,,437379.166667,459550.0,617400.0,660141.666667,850800.0,848912.5,,,435537.5,464508.333333,,,764083.333333,762354.166667
87,69.0,Scotts Valley Unified,Scotts Valley,95066,Santa Cruz,0.8793208,0.9075949,51,5.0,728586.6839,764138.2353,,808018.181818,,,,,,,,,,,,,,,,
88,70.0,Walnut Valley Unified,Walnut,91789,Los Angeles,0.8782385,0.8740818,76,5.0,713739.583333,758087.5,803357.416667,852103.041667,,,,,690066.0,673496.666667,839085.0,874182.291667,,1397287.45833,,,,,837758.583333,891529.166667
89,71.0,Buellton Union Elementary,Buellton,93427,Santa Barbara,0.8781058,0.835909,92,5.0,,,,,,,,,,,,,,,,,,,,
90,72.0,SBE - Mission Preparatory,San Francisco,94112,San Francisco,0.8779576,(n/a),(n/a),5.0,810104.166667,898261.28054,761412.0,854824.0,,,,,,,,,,,,,,,760449.0,862456.25
91,73.0,Dublin Unified,Dublin,94568,Alameda,0.8772142,0.863068,79,5.0,710500.0,765333.333333,775824.083333,815118.541667,,,,,700632.0,769222.958333,933273.541667,958435.0,,,547920.0,611108.291667,,,912424.125,937202.916667
92,74.0,Rescue Union Elementary,Rescue,95672,El Dorado,0.8732717,0.8843677,69,5.0,,,,,,,,,,,,,,,,,,,,
93,75.0,Las Virgenes Unified,Calabasas,91302,Los Angeles,0.8720225,0.8949789,63,5.0,1208635.29412,1329431.25,,2005909.04545,,,,,912000.0,914793.333333,1460218.45455,1613154.91667,2865627.22727,2962987.33333,1642642.71429,1663242.125,,,2267500.0,2306329.16667
94,76.0,Newcastle Elementary,Newcastle,95658,Placer,0.8686091,0.8549505,81,5.0,,,,,,,,,,,,,,,,,,,,
95,77.0,Southside Elementary,Hollister,95023,San Benito,0.8672832,0.8749615,74,5.0,446395.833333,462708.333333,495508.25,527995.875,,,,,,,,,,,,,,,506841.541667,537866.25
96,166.0,North County Joint Union Elementary,Hollister,95023,San Benito,0.7366188,0.7314175,183,4.0,446395.833333,462708.333333,495508.25,527995.875,,,,,,,,,,,,,,,506841.541667,537866.25
97,425.0,Hollister,Hollister,95023,San Benito,0.521166,0.3780306,612,3.0,446395.833333,462708.333333,495508.25,527995.875,,,,,,,,,,,,,,,506841.541667,537866.25
98,521.0,San Benito High,Hollister,95023,San Benito,0.464041,0.3676838,628,2.0,446395.833333,462708.333333,495508.25,527995.875,,,,,,,,,,,,,,,506841.541667,537866.25
99,865.0,San Benito County Office Of Education,Hollister,95023,San Benito,0.0064724,0.1183631,830,0.0,446395.833333,462708.333333,495508.25,527995.875,,,,,,,,,,,,,,,506841.541667,537866.25
100,,Cienega Union Elementary,Hollister,95023,San Benito,(n/a),(n/a),(n/a),,446395.833333,462708.333333,495508.25,527995.875,,,,,,,,,,,,,,,506841.541667,537866.25
101,78.0,Pacific Grove Unified,Pacific Grove,93950,Monterey,0.8662922,0.884084,70,5.0,710324.014229,864411.7647,874495.833333,949374.916667,,,,,,,,,,,,,,,906783.333333,1000250.0
102,79.0,Ackerman Charter,Auburn,95603,Placer,0.8650464,0.7832544,131,5.0,360714.583333,367158.333333,427574.583333,437137.5,,,,,400056.25,411720.75,,,,,,,,,436020.833333,444829.166667
103,212.0,Placer Union High,Auburn,95603,Placer,0.7053979,0.6820076,236,4.0,360714.583333,367158.333333,427574.583333,437137.5,,,,,400056.25,411720.75,,,,,,,,,436020.833333,444829.166667
104,516.0,Auburn Union Elementary,Auburn,95603,Placer,0.4706096,0.5409585,408,2.0,360714.583333,367158.333333,427574.583333,437137.5,,,,,400056.25,411720.75,,,,,,,,,436020.833333,444829.166667
105,,Forty-Niner ROP,Auburn,95603,Placer,(n/a),(n/a),(n/a),,360714.583333,367158.333333,427574.583333,437137.5,,,,,400056.25,411720.75,,,,,,,,,436020.833333,444829.166667
106,,Placer County Office Of Education,Auburn,95603,Placer,(n/a),(n/a),(n/a),,360714.583333,367158.333333,427574.583333,437137.5,,,,,400056.25,411720.75,,,,,,,,,436020.833333,444829.166667
107,80.0,Kings River-Hardwick Union Elementary,Hanford,93230,Kings,0.8623025,0.7874972,126,5.0,186891.666667,196500.0,210896.25,220451.666667,,,,,197736.25,207985.416667,281124.833333,278231.541667,,,,,,,210979.583333,221322.708333
108,191.0,Pioneer Union Elementary,Hanford,93230,Kings,0.7189642,0.7103982,206,4.0,186891.666667,196500.0,210896.25,220451.666667,,,,,197736.25,207985.416667,281124.833333,278231.541667,,,,,,,210979.583333,221322.708333
109,451.0,Hanford Joint Union High,Hanford,93230,Kings,0.5030577,0.4389194,541,2.0,186891.666667,196500.0,210896.25,220451.666667,,,,,197736.25,207985.416667,281124.833333,278231.541667,,,,,,,210979.583333,221322.708333
110,615.0,Hanford Elementary,Hanford,93230,Kings,0.3950977,0.4586978,517,1.0,186891.666667,196500.0,210896.25,220451.666667,,,,,197736.25,207985.416667,281124.833333,278231.541667,,,,,,,210979.583333,221322.708333
111,690.0,Lakeside Union Elementary,Hanford,93230,Kings,0.3133858,0.2680274,728,1.0,186891.666667,196500.0,210896.25,220451.666667,,,,,197736.25,207985.416667,281124.833333,278231.541667,,,,,,,210979.583333,221322.708333
112,714.0,Kit Carson Union Elementary,Hanford,93230,Kings,0.2948178,0.2394295,757,1.0,186891.666667,196500.0,210896.25,220451.666667,,,,,197736.25,207985.416667,281124.833333,278231.541667,,,,,,,210979.583333,221322.708333
113,861.0,Kings County Office Of Education,Hanford,93230,Kings,0.032045,0.1033016,832,0.0,186891.666667,196500.0,210896.25,220451.666667,,,,,197736.25,207985.416667,281124.833333,278231.541667,,,,,,,210979.583333,221322.708333
114,,Kings County ROP,Hanford,93230,Kings,(n/a),(n/a),(n/a),,186891.666667,196500.0,210896.25,220451.666667,,,,,197736.25,207985.416667,281124.833333,278231.541667,,,,,,,210979.583333,221322.708333
115,81.0,SBE - Livermore Valley Charter Preparatory High,Livermore,94551,Alameda,0.8561643,0.8409204,90,5.0,579687.5,619666.666667,587747.916667,632171.333333,,,,,577428.666667,618362.5,,,,,,597240.75,,,607215.666667,653768.75
116,236.0,Livermore Valley Joint Unified,Livermore,94551,Alameda,0.68959,0.718138,199,4.0,579687.5,619666.666667,587747.916667,632171.333333,,,,,577428.666667,618362.5,,,,,,597240.75,,,607215.666667,653768.75
117,82.0,Carlsbad Unified,Carlsbad,92009,San Diego,0.8532864,0.8508537,83,5.0,741291.666667,699158.333333,784791.333333,817295.75,,,424512.5,460987.5,702179.958333,733365.583333,941766.666667,1014804.16667,1270170.0,1304991.5,441700.0,475537.5,,,940285.5,1026508.29167
118,83.0,Bonny Doon Union Elementary,Santa Cruz,95060,Santa Cruz,0.8507383,0.6693012,252,5.0,717262.5,813083.333333,793041.541667,860050.416667,,,,,895958.333333,949479.166667,,,,,,,,,,
119,541.0,Santa Cruz County Office Of Education,Santa Cruz,95060,Santa Cruz,0.4481785,0.4721353,497,2.0,717262.5,813083.333333,793041.541667,860050.416667,,,,,895958.333333,949479.166667,,,,,,,,,,
120,,Santa Cruz County ROP,Santa Cruz,95060,Santa Cruz,(n/a),(n/a),(n/a),,717262.5,813083.333333,793041.541667,860050.416667,,,,,895958.333333,949479.166667,,,,,,,,,,
121,84.0,Redondo Beach Unified,Redondo Beach,90278,Los Angeles,0.850335,0.83473,93,5.0,817291.666667,857571.8552,820864.583333,876212.083333,,,,,774681.125,834937.5,963049.833333,1050608.33333,,,730245.0,803195.208333,,,897399.916667,969662.5
122,86.0,Hope Elementary,Santa Barbara,93110,Santa Barbara,0.8488406,0.8459373,87,5.0,1825000.0,,,,,,,,,,,,,,,,,,,
123,,Santa Barbara County Office Of Education,Santa Barbara,93110,Santa Barbara,(n/a),(n/a),(n/a),,1825000.0,,,,,,,,,,,,,,,,,,,
124,88.0,Fieldbrook Elementary,McKinleyville,95519,Humboldt,0.8447318,0.8743085,75,4.0,284538.46154,282699.63235,,,,,,,,,,,,,,,,,,
125,431.0,McKinleyville Union Elementary,McKinleyville,95519,Humboldt,0.5142117,0.5918478,342,3.0,284538.46154,282699.63235,,,,,,,,,,,,,,,,,,
126,494.0,Northern Humboldt Union High,McKinleyville,95519,Humboldt,0.4785786,0.5742376,371,2.0,284538.46154,282699.63235,,,,,,,,,,,,,,,,,,
127,89.0,Oak Park Unified,Oak Park,91377,Ventura,0.8417694,0.796702,118,4.0,625897.159378,584636.7647,655183.25,711241.625,,,,,,,,,,,,,,,,
128,90.0,Santa Monica-Malibu Unified,Santa Monica,90404,Los Angeles,0.8394239,0.8191284,103,4.0,711000.0,900000.0,843300.0,837082.916667,,,,,,,,,,,,,,,,
129,91.0,Newhall,Valencia,91355,Los Angeles,0.8366838,0.8139033,105,4.0,467425.0,470400.0,462178.916667,511462.5,,,343911.916667,362684.666667,504795.333333,525808.25,,622573.583333,,,365361.0,421837.458333,,,568783.041667,579598.916667
130,148.0,Saugus Union,Santa Clarita,91355,Los Angeles,0.7621301,0.7703131,143,4.0,467425.0,470400.0,462178.916667,511462.5,,,343911.916667,362684.666667,504795.333333,525808.25,,622573.583333,,,365361.0,421837.458333,,,568783.041667,579598.916667
131,189.0,Castaic Union,Valencia,91355,Los Angeles,0.720415,0.7453757,165,4.0,467425.0,470400.0,462178.916667,511462.5,,,343911.916667,362684.666667,504795.333333,525808.25,,622573.583333,,,365361.0,421837.458333,,,568783.041667,579598.916667
132,92.0,Freshwater Elementary,Eureka,95503,Humboldt,0.8366204,0.8305561,97,4.0,233447.02489,243875.0,251837.5,287808.291667,,,,,,,,,,,,,,,252108.333333,287808.291667
133,280.0,Cutten Elementary,Eureka,95503,Humboldt,0.6288916,0.6712771,250,3.0,233447.02489,243875.0,251837.5,287808.291667,,,,,,,,,,,,,,,252108.333333,287808.291667
134,,Garfield Elementary,Eureka,95503,Humboldt,(n/a),(n/a),(n/a),,233447.02489,243875.0,251837.5,287808.291667,,,,,,,,,,,,,,,252108.333333,287808.291667
135,,South Bay Union Elementary,Eureka,95503,Humboldt,(n/a),(n/a),(n/a),,233447.02489,243875.0,251837.5,287808.291667,,,,,,,,,,,,,,,252108.333333,287808.291667
136,93.0,Columbine Elementary,Delano,93215,Tulare,0.8363817,0.8068609,110,4.0,180050.71645,177654.6003,,,,,,,,,,,,,,,,,,
137,323.0,Delano Joint Union High,Delano,93215,Kern,0.5898972,0.5876688,350,3.0,180050.71645,177654.6003,,,,,,,,,,,,,,,,,,
138,710.0,Delano Union Elementary,Delano,93215,Kern,0.2976013,0.2726595,721,1.0,180050.71645,177654.6003,,,,,,,,,,,,,,,,,,
139,95.0,Loomis Union Elementary,Loomis,95650,Placer,0.8342182,0.8554951,80,4.0,597128.205133,589750.0,,696613.636364,,,,,,,,,,,,,,,,704059.090909
